x,y
-11.7494,-2.30625
-11.6618,-1.97655
-11.75,-1.62759
-11.6562,-1.19898
-11.6793,-1.2497
-11.7447,-0.967867
-11.7269,-0.668145
-11.7168,-0.132652
-11.6539,0.76522
-11.721,1.78064
-11.7048,1.97678
-11.6557,3.20823
-11.6586,4.6501
-11.726,4.89226
-11.6593,8.26502
-11.5756,-8.05037
-11.569,-6.50761
-11.5525,-3.25447
-11.6041,-2.7929
-11.6393,-2.03127
-11.6326,-1.30201
-11.5585,-1.15155
-11.6331,-0.487137
-11.6455,-0.545494
-11.6062,0.450959
-11.6383,0.747855
-11.5571,0.909273
-11.6116,0.955745
-11.6217,1.56125
-11.601,1.96438
-11.6412,3.80034
-11.585,3.87746
-11.6057,4.00209
-11.6012,4.35523
-11.5605,4.48634
-11.6491,4.60278
-11.5556,4.74277
-11.6321,4.85027
-11.603,4.92298
-11.6133,5.03544
-11.6337,7.58034
-11.5493,-6.5981
-11.5322,-5.0801
-11.5243,-4.32555
-11.4638,-4.21953
-11.4531,-3.84619
-11.5111,-2.52387
-11.4752,-2.34451
-11.5201,-2.13273
-11.4678,-2.13651
-11.4717,-1.87291
-11.5036,-1.78485
-11.5126,-1.75883
-11.5187,-1.18199
-11.5228,-1.21911
-11.4831,0.712532
-11.4884,0.83331
-11.5426,0.808664
-11.5259,0.890357
-11.457,1.59282
-11.4992,1.63925
-11.536,2.25375
-11.5059,2.59412
-11.5495,2.70913
-11.5235,2.74177
-11.4501,3.54988
-11.5364,3.66966
-11.5212,3.82923
-11.4891,4.34024
-11.5352,4.58107
-11.5328,5.78525
-11.4288,-4.31611
-11.4091,-3.98097
-11.4318,-3.8599
-11.4163,-3.74723
-11.3887,-3.58076
-11.4389,-3.32239
-11.3956,-3.33103
-11.4183,-2.62293
-11.396,-2.44687
-11.3963,-2.31328
-11.3821,-1.89016
-11.4173,-1.81893
-11.4165,-1.68492
-11.4109,-1.60281
-11.4195,-1.60317
-11.3593,-1.49772
-11.4368,-1.39582
-11.3736,-1.17545
-11.3808,0.687808
-11.3849,0.72794
-11.3848,0.815202
-11.4112,1.44737
-11.3781,3.15929
-11.3888,5.49416
-11.3632,6.28718
-11.3471,-7.14705
-11.2614,-5.84995
-11.3371,-5.02399
-11.3356,-4.51006
-11.2619,-4.07663
-11.3213,-4.12133
-11.2668,-3.7475
-11.2968,-2.48952
-11.2625,-2.53226
-11.3416,-2.37943
-11.2897,-1.67286
-11.2865,-1.51501
-11.3189,-1.52908
-11.312,-1.28247
-11.2715,-1.19281
-11.2518,-1.0624
-11.3491,0.605755
-11.2915,0.914099
-11.3097,0.980828
-11.2595,1.22055
-11.339,1.27902
-11.2628,1.54988
-11.3117,1.71869
-11.3026,1.88103
-11.257,1.95031
-11.3498,2.47327
-11.324,3.00114
-11.2918,3.37824
-11.3435,3.42208
-11.3031,4.02116
-11.3234,4.72254
-11.2094,-7.61048
-11.1783,-7.2321
-11.1938,-6.24713
-11.2198,-6.05699
-11.1538,-5.83725
-11.161,-5.53892
-11.1623,-5.28119
-11.2338,-5.30869
-11.2109,-4.73205
-11.1747,-4.55754
-11.1778,-4.11315
-11.1717,-4.14719
-11.2374,-3.69904
-11.2158,-3.38891
-11.1553,-2.45214
-11.2272,-1.3568
-11.1598,-1.33723
-11.19,-1.17383
-11.2355,0.837495
-11.2202,1.25573
-11.2394,2.02983
-11.2481,2.20902
-11.1639,2.90311
-11.1601,2.93488
-11.2303,2.95563
-11.1746,3.46233
-11.2249,3.81236
-11.2112,4.37238
-11.1633,4.51047
-11.1872,4.4953
-11.224,6.37875
-11.1001,-7.0456
-11.1497,-6.8268
-11.1036,-5.3645
-11.081,-4.84428
-11.1494,-4.53366
-11.1046,-4.19106
-11.1396,-4.1579
-11.0864,-3.65518
-11.0538,-3.74362
-11.0674,-3.42762
-11.0603,-3.3583
-11.1123,-3.18623
-11.1398,-2.87389
-11.1466,-1.96286
-11.0529,-1.86338
-11.1487,-1.61512
-11.0594,-1.4476
-11.1177,-1.42898
-11.0995,-0.82708
-11.096,-0.241129
-11.0642,0.355999
-11.1475,0.912377
-11.0639,1.74892
-11.0942,1.8543
-11.1356,2.15367
-11.1185,2.4063
-11.1043,2.53202
-11.1405,2.61878
-11.0969,2.82253
-11.0846,2.88468
-11.1336,3.14776
-11.1202,4.09743
-11.0899,4.14093
-11.0792,5.23621
-11.0777,7.81858
-11.0729,8.11757
-11.0215,-6.47114
-10.9624,-6.09234
-10.9902,-4.61127
-11.048,-3.94849
-11.0193,-3.83936
-11.0003,-3.36797
-10.9861,-3.36446
-11.0408,-3.2762
-10.9575,-3.29357
-10.9938,-3.09671
-10.9608,-2.9193
-10.967,-2.46697
-10.9585,-2.36987
-10.9931,-2.23633
-10.9997,-2.09632
-10.9653,-2.09018
-10.9503,-1.95031
-11.0005,-1.71801
-10.9619,-1.35632
-10.953,-0.549892
-10.9735,0.150379
-10.9909,0.628106
-11.0053,0.716381
-10.9878,0.896925
-10.9958,1.00425
-10.9526,1.98378
-11.0097,2.3903
-10.9836,2.77156
-10.9715,3.00995
-11.0132,4.26878
-10.9727,4.3499
-11.0303,4.54076
-11.0339,5.91708
-10.9614,6.08545
-11.0354,6.33411
-11.0121,7.0874
-10.9639,7.31341
-10.8591,-8.10378
-10.891,-5.35936
-10.8608,-5.39056
-10.9087,-4.35219
-10.9491,-4.39373
-10.9325,-4.25258
-10.8562,-3.53012
-10.9434,-3.26387
-10.9216,-2.92601
-10.8708,-2.50366
-10.9009,-2.0995
-10.9138,-1.89689
-10.9303,-1.94178
-10.8554,-0.515902
-10.8844,-0.104233
-10.8776,1.08277
-10.8679,1.12994
-10.85,1.54451
-10.8501,1.82525
-10.9248,1.98509
-10.9354,2.74797
-10.8778,3.25028
-10.8762,3.65726
-10.9433,3.73526
-10.8917,4.04053
-10.8837,4.27524
-10.9028,4.27011
-10.9013,4.52775
-10.8613,4.46793
-10.9337,6.3263
-10.9069,6.42198
-10.7775,-8.12819
-10.7755,-7.05813
-10.847,-6.65372
-10.8243,-6.6306
-10.8258,-6.0061
-10.8131,-5.8655
-10.7519,-5.79848
-10.8356,-5.82905
-10.8464,-5.27012
-10.831,-5.20502
-10.8462,-4.6696
-10.8498,-4.15645
-10.7601,-3.70448
-10.755,-3.55607
-10.7831,-3.56958
-10.8323,-2.86969
-10.7868,-2.62699
-10.817,-2.43151
-10.8031,-2.2305
-10.8086,-2.19901
-10.8017,-1.95537
-10.8405,-1.35595
-10.7963,-1.39769
-10.7642,-1.11079
-10.7947,-0.553187
-10.8316,1.04228
-10.7649,1.24707
-10.8072,1.46536
-10.7902,1.60979
-10.7884,1.83424
-10.7608,2.21556
-10.8048,2.44263
-10.7538,2.35954
-10.8067,2.42591
-10.7781,2.48448
-10.755,2.48214
-10.8116,3.17341
-10.8498,3.55814
-10.8064,3.6936
-10.8482,3.77228
-10.8413,3.9451
-10.8427,4.03173
-10.7843,4.06871
-10.8106,4.09824
-10.8418,4.15815
-10.825,4.34442
-10.8019,4.46025
-10.8142,4.66515
-10.6976,-8.7125
-10.7479,-5.86679
-10.695,-5.45053
-10.7256,-5.18733
-10.7478,-4.56341
-10.656,-3.96785
-10.6735,-3.74705
-10.6556,-3.36022
-10.715,-3.36102
-10.74,-3.25684
-10.7482,-2.94819
-10.692,-1.55657
-10.7356,-1.4231
-10.6662,-1.00297
-10.7172,1.20204
-10.7405,1.63059
-10.6998,1.70888
-10.6871,1.95851
-10.738,2.24536
-10.6901,2.20436
-10.662,2.64987
-10.6903,2.59949
-10.7167,2.90971
-10.7061,2.92188
-10.6941,3.01687
-10.7273,3.54042
-10.7288,3.56769
-10.7153,3.96232
-10.6992,4.31561
-10.6545,4.46833
-10.6752,5.02909
-10.7094,5.78622
-10.7022,5.92283
-10.7105,6.1499
-10.6743,6.52031
-10.6171,-5.94521
-10.6258,-4.42719
-10.5514,-4.27911
-10.6201,-3.43568
-10.6182,-3.12201
-10.6137,-2.65985
-10.6095,-2.59006
-10.5626,-2.61635
-10.5966,-2.57704
-10.6359,-2.32165
-10.5545,-1.99319
-10.6034,-1.7984
-10.5755,-1.77551
-10.6269,-1.67427
-10.5806,-1.65056
-10.6421,-1.68763
-10.632,-1.46932
-10.6498,-1.50691
-10.6059,-1.01229
-10.5551,-0.979342
-10.6405,-1.00664
-10.5859,-0.857334
-10.5704,-0.886183
-10.632,-0.757844
-10.5687,-0.80948
-10.5533,-0.661009
-10.6188,0.813112
-10.5511,0.987766
-10.5711,1.37148
-10.6274,1.51108
-10.6093,1.59069
-10.5936,2.39831
-10.6427,3.15019
-10.5976,3.35002
-10.6036,3.7816
-10.6496,4.06454
-10.5652,4.66938
-10.6028,5.42089
-10.6314,5.52178
-10.6203,6.13888
-10.5693,7.53923
-10.6492,7.59729
-10.493,-9.393
-10.4873,-8.16573
-10.5112,-7.95248
-10.4673,-6.01931
-10.5378,-5.2658
-10.4885,-4.77
-10.4501,-4.39031
-10.5267,-4.23797
-10.4917,-4.11511
-10.4662,-3.44276
-10.5317,-3.32499
-10.4712,-3.15544
-10.5075,-3.14217
-10.5329,-3.00185
-10.4614,-2.11866
-10.5141,-1.60254
-10.5286,-1.5368
-10.5055,-0.972885
-10.4659,-0.932611
-10.5295,-0.347164
-10.4998,0.9249
-10.4797,1.01528
-10.4712,1.40948
-10.4666,1.91895
-10.4661,1.88547
-10.4817,1.98858
-10.5397,2.19262
-10.4664,2.39482
-10.5355,2.49461
-10.5497,2.55803
-10.5331,2.66048
-10.4628,2.75413
-10.477,3.19014
-10.4694,3.1922
-10.5187,3.2988
-10.4943,3.57318
-10.4819,3.61813
-10.5414,3.7157
-10.5429,4.59112
-10.4579,4.76079
-10.508,4.87598
-10.5483,5.06259
-10.4965,5.36967
-10.4554,6.65229
-10.5417,7.14447
-10.5253,9.27174
-10.3959,-9.81893
-10.4348,-9.19743
-10.3985,-7.16487
-10.4359,-6.45606
-10.4327,-6.38029
-10.4223,-6.11884
-10.4312,-5.86456
-10.4371,-5.61547
-10.3586,-5.09909
-10.3549,-4.96703
-10.3609,-4.42414
-10.4358,-3.51155
-10.417,-3.48455
-10.4192,-3.07637
-10.4224,-2.12989
-10.4143,-2.11032
-10.3608,1.03961
-10.3545,1.50645
-10.4435,1.92625
-10.4389,1.9801
-10.4332,2.06802
-10.3855,2.76177
-10.3553,3.22861
-10.4242,3.25413
-10.3999,3.82049
-10.392,4.19818
-10.3873,4.25957
-10.3706,4.6653
-10.4116,4.88866
-10.44,4.88249
-10.4265,6.5314
-10.3124,-7.47623
-10.2916,-6.70273
-10.3049,-6.39567
-10.3377,-6.29503
-10.3099,-6.25116
-10.3353,-5.07422
-10.27,-4.2677
-10.2872,-4.18615
-10.2985,-3.84149
-10.2785,-3.65859
-10.3388,-3.53101
-10.2645,-3.50999
-10.2657,-3.40991
-10.3202,-3.10345
-10.3168,-3.06465
-10.2549,-2.36168
-10.2893,-2.0312
-10.321,-1.84124
-10.2642,0.525666
-10.3406,0.859403
-10.3164,0.87637
-10.3018,0.857324
-10.341,0.896382
-10.3315,1.30226
-10.3058,1.60516
-10.3291,1.75993
-10.3236,1.98473
-10.3445,1.95855
-10.2852,2.17861
-10.3422,2.15037
-10.3096,2.19946
-10.3334,2.77375
-10.3002,2.8102
-10.3085,3.30239
-10.2876,3.35374
-10.266,3.53577
-10.2661,4.88995
-10.2547,5.15712
-10.3416,5.74295
-10.3379,6.49157
-10.3268,8.34189
-10.1615,-7.37032
-10.1881,-5.936
-10.1812,-5.63987
-10.1712,-5.59165
-10.1997,-5.35912
-10.1969,-5.37692
-10.1638,-5.12729
-10.2201,-4.94046
-10.2031,-4.80432
-10.2414,-4.57224
-10.2452,-4.24495
-10.1522,-4.06585
-10.1745,-4.03424
-10.1965,-3.77014
-10.1533,-3.70469
-10.25,-3.42696
-10.1797,-3.29803
-10.2356,-2.47114
-10.2135,-2.45056
-10.2376,-2.16037
-10.1979,-2.1491
-10.1798,-1.97912
-10.2301,-1.77645
-10.2364,-0.813758
-10.2185,-0.635343
-10.1548,0.445171
-10.1948,0.514335
-10.229,0.517517
-10.1789,0.601182
-10.2126,1.03835
-10.1598,1.66009
-10.1984,2.1322
-10.16,2.35765
-10.2494,2.6568
-10.199,2.8514
-10.2078,3.09367
-10.2047,3.34428
-10.1762,3.35963
-10.1824,3.65056
-10.2149,3.86816
-10.2312,3.90603
-10.2454,5.71746
-10.2381,6.25096
-10.2452,6.79156
-10.1659,7.91392
-10.2445,7.91111
-10.092,-8.98164
-10.0513,-8.31939
-10.1399,-5.85344
-10.0903,-5.56687
-10.1423,-5.05169
-10.1491,-4.84164
-10.0818,-4.65344
-10.0785,-3.77697
-10.1309,-2.51753
-10.1177,-2.43004
-10.1148,-2.22764
-10.1012,-2.12786
-10.15,-2.01972
-10.1203,-2.02551
-10.0728,-1.8505
-10.1455,-1.93245
-10.1257,-1.39203
-10.1098,-1.07821
-10.0801,-1.06195
-10.0896,-0.901809
-10.0781,-0.642259
-10.0704,-0.242807
-10.1062,0.233758
-10.0523,0.473011
-10.1497,0.464182
-10.0824,1.30841
-10.06,1.82169
-10.0742,1.85986
-10.0563,2.13332
-10.1239,2.43558
-10.0522,2.61361
-10.1288,2.97626
-10.1393,3.32425
-10.1024,3.47609
-10.1052,3.55502
-10.1182,3.6097
-10.0573,3.9614
-10.096,4.36622
-10.0527,4.66541
-10.1265,4.99115
-10.1097,5.42504
-10.1318,5.66954
-10.1071,5.68492
-10.0562,6.27056
-10.0691,7.38062
-10.1004,7.63042
-10.0352,-7.5489
-9.97334,-6.3599
-10.0137,-5.95472
-9.95572,-5.70876
-9.9975,-5.64182
-9.99216,-5.63533
-10.0479,-5.49776
-10.0496,-5.25289
-9.97949,-5.08172
-9.96208,-4.96208
-10.0344,-4.91161
-10.0069,-4.91401
-9.95963,-4.72159
-10.0497,-4.13074
-10.0472,-3.97818
-10.0304,-3.19733
-9.97143,-2.17523
-10.017,-2.15567
-10.0311,-1.95926
-9.99416,-1.85139
-9.99702,-0.728434
-9.97007,0.519847
-9.96921,1.48507
-10.0376,1.56232
-10.0019,2.50622
-10.0385,2.73957
-9.96065,2.69439
-10.0003,2.71555
-9.96964,2.97513
-10.0071,3.06447
-10.0266,3.28728
-9.95345,4.12328
-10.0231,4.09559
-9.96358,5.18921
-10.0115,5.33223
-10.0034,5.42891
-9.98191,5.48534
-9.97871,5.48683
-10.0179,6.14914
-10.0285,8.91344
-10.0059,9.09696
-9.94166,-8.98078
-9.90234,-8.35916
-9.87239,-5.62654
-9.85828,-5.18532
-9.9068,-5.24668
-9.89275,-5.1829
-9.9421,-4.87925
-9.85758,-4.73119
-9.94744,-4.63513
-9.88429,-4.64995
-9.89033,-4.49918
-9.90139,-4.3138
-9.93809,-3.87736
-9.92784,-3.89644
-9.9105,-3.88008
-9.8698,-3.27658
-9.86625,-2.64742
-9.85848,-2.54536
-9.92686,-2.33672
-9.90931,-2.16566
-9.89537,-2.11935
-9.85366,-1.99848
-9.93281,-1.05986
-9.85699,-0.760814
-9.90272,-0.188388
-9.8796,0.0476857
-9.94323,0.295378
-9.88817,0.421859
-9.94967,0.440461
-9.89417,1.17893
-9.94924,1.20261
-9.92579,1.49118
-9.89457,2.42847
-9.8836,2.62926
-9.91356,2.94259
-9.87488,3.0613
-9.92109,3.32621
-9.91816,3.28795
-9.85259,3.44255
-9.94373,3.83597
-9.86343,3.81476
-9.9494,3.75189
-9.90195,3.78313
-9.89307,3.86429
-9.85941,3.95729
-9.93794,4.29887
-9.88588,4.51141
-9.94498,4.81102
-9.94967,5.14935
-9.85485,5.36198
-9.89679,5.79906
-9.90668,6.10174
-9.94322,6.41879
-9.89602,7.65076
-9.85698,8.51006
-9.90686,9.0394
-9.93532,10.5138
-9.81625,-9.0384
-9.78713,-8.62995
-9.7757,-7.51689
-9.79137,-6.26186
-9.83179,-6.2384
-9.77887,-5.69754
-9.79487,-5.61612
-9.78494,-5.33344
-9.8331,-4.67274
-9.77231,-4.64205
-9.82886,-4.39255
-9.75398,-4.26975
-9.81056,-3.87855
-9.80536,-3.15769
-9.82345,-2.96254
-9.8156,-2.6156
-9.82803,-2.51682
-9.82803,-1.86813
-9.84986,-1.91162
-9.83138,-0.182428
-9.79079,0.0376564
-9.81659,-0.0288789
-9.80139,0.0309702
-9.80161,-0.0307135
-9.77317,0.115192
-9.79763,0.386186
-9.78636,0.416816
-9.81824,0.438068
-9.80416,0.970138
-9.7724,1.02938
-9.82409,1.68717
-9.80591,1.87624
-9.78034,2.75313
-9.8195,2.76251
-9.77726,3.25545
-9.79276,3.85848
-9.76308,4.00349
-9.83405,4.65522
-9.82693,4.86703
-9.75044,5.09523
-9.76814,5.28549
-9.84309,5.33267
-9.81009,5.56946
-9.84261,6.1628
-9.78574,6.43498
-9.78604,6.55638
-9.75217,6.74938
-9.79727,8.57564
-9.7915,8.96708
-9.7398,-7.4001
-9.66355,-7.16031
-9.6969,-7.1215
-9.67862,-6.7497
-9.73358,-6.71028
-9.66775,-6.26775
-9.72983,-6.27458
-9.69568,-6.18691
-9.71324,-5.65876
-9.69482,-5.20552
-9.74819,-5.0088
-9.73859,-4.83904
-9.66705,-4.4025
-9.65094,-4.16501
-9.69589,-4.12931
-9.70099,-3.95259
-9.65946,-4.03857
-9.72276,-3.87735
-9.66967,-3.77621
-9.6666,-3.84521
-9.6877,-3.404
-9.74595,-2.67897
-9.72727,-2.59943
-9.74669,-2.37416
-9.66209,-2.05776
-9.73553,-1.99036
-9.67675,-2.01893
-9.67577,-2.04794
-9.69307,-0.612784
-9.72185,-0.301656
-9.7,-0.327937
-9.70971,-0.234174
-9.67843,-0.185098
-9.73627,-0.0567066
-9.74154,0.121785
-9.72483,0.191491
-9.72979,0.419522
-9.71877,0.663145
-9.73677,0.773935
-9.69293,0.892329
-9.74754,0.996935
-9.66666,1.15686
-9.72382,1.92154
-9.67658,2.14521
-9.70539,2.66382
-9.74966,2.81318
-9.70208,2.79792
-9.746,3.03982
-9.6796,3.07662
-9.71994,3.17498
-9.73067,3.50881
-9.72563,4.40284
-9.65104,4.44691
-9.66915,4.7272
-9.70385,4.79121
-9.73617,4.81628
-9.7235,4.81633
-9.71709,5.12757
-9.68775,5.39831
-9.74662,5.57824
-9.74835,5.8897
-9.6991,6.04092
-9.71987,6.08013
-9.69891,6.14616
-9.66297,6.60087
-9.6549,6.96664
-9.69861,7.15305
-9.66724,8.85808
-9.5852,-8.28825
-9.56813,-6.97168
-9.5932,-6.94466
-9.61571,-6.84282
-9.58058,-5.55625
-9.58635,-5.62859
-9.60666,-4.42785
-9.57648,-4.39221
-9.56099,-4.2969
-9.56714,-4.04084
-9.60457,-3.89343
-9.63874,-3.84244
-9.59803,-3.43547
-9.61747,-3.35596
-9.6498,-3.4432
-9.5643,-3.41049
-9.64816,-3.18942
-9.57519,-3.12399
-9.60371,-2.62807
-9.56938,-2.41372
-9.6178,-1.92707
-9.64983,-0.762855
-9.59125,-0.800307
-9.60574,-0.596281
-9.5986,-0.465788
-9.61304,-0.496959
-9.62614,-0.526308
-9.60885,-0.284856
-9.59363,-0.253793
-9.61467,0.279114
-9.56941,0.450552
-9.63069,0.863914
-9.63393,1.23086
-9.62725,1.79522
-9.58256,1.84519
-9.63626,1.8245
-9.57879,2.84687
-9.61285,2.86642
-9.63466,2.99198
-9.56303,3.81301
-9.5764,3.9167
-9.63675,4.01816
-9.56104,4.17999
-9.55582,4.31273
-9.62323,4.28371
-9.59094,4.33581
-9.60451,4.58419
-9.60963,4.70597
-9.64236,4.80855
-9.57913,4.9535
-9.64991,5.06913
-9.56039,5.16349
-9.59742,5.16142
-9.64979,5.27135
-9.59682,5.61615
-9.64036,6.02139
-9.56269,6.09625
-9.63106,6.18822
-9.64896,6.80521
-9.57317,7.51247
-9.47016,-9.87458
-9.50438,-7.57488
-9.54953,-6.7427
-9.54989,-6.63531
-9.51322,-6.37097
-9.46863,-6.37998
-9.50814,-6.09897
-9.48295,-5.84855
-9.46008,-5.65646
-9.45763,-5.52467
-9.48163,-5.50904
-9.48539,-5.18472
-9.52786,-4.89392
-9.54327,-4.85177
-9.51861,-4.30558
-9.52869,-4.09044
-9.54943,-3.90286
-9.4542,-3.74435
-9.48854,-3.65328
-9.52799,-3.38516
-9.47929,-3.24619
-9.45343,-3.24953
-9.52406,-3.06376
-9.53217,-2.92839
-9.52996,-2.85356
-9.51043,-2.73707
-9.49485,-2.72492
-9.46825,-2.57294
-9.50069,-2.43496
-9.49725,-1.97519
-9.46167,-1.8914
-9.4918,-0.170409
-9.53921,-0.212151
-9.51641,-0.232444
-9.51871,0.179429
-9.47068,0.272233
-9.50532,0.351964
-9.47653,0.353283
-9.49802,0.425529
-9.54993,0.727141
-9.54586,2.31688
-9.47302,2.71538
-9.5359,2.93683
-9.50241,2.92299
-9.53514,2.99735
-9.47557,3.87803
-9.54372,3.86528
-9.48041,4.28124
-9.47334,4.33971
-9.51193,4.53129
-9.45779,4.9421
-9.51183,5.19016
-9.45648,5.87524
-9.5146,6.42668
-9.49119,6.89277
-9.50869,6.85918
-9.48925,6.95965
-9.51625,7.17673
-9.52951,7.27049
-9.48332,8.44998
-9.54335,9.07616
-9.53906,10.0538
-9.44082,-9.01948
-9.43103,-7.76805
-9.44962,-7.83052
-9.40185,-7.73779
-9.42735,-7.47784
-9.40604,-7.34456
-9.44122,-7.24981
-9.38401,-7.09259
-9.36905,-5.93717
-9.42943,-4.87142
-9.41935,-4.79551
-9.38093,-4.42749
-9.3544,-3.79074
-9.36725,-3.44473
-9.4419,-2.9977
-9.41629,-2.92448
-9.3927,-2.47236
-9.41672,-1.74361
-9.44853,-1.14678
-9.36704,-0.843264
-9.36945,-0.647412
-9.38857,-0.239206
-9.42616,0.306575
-9.39546,0.443717
-9.42991,0.66576
-9.36884,0.822699
-9.37677,3.10236
-9.41452,3.28692
-9.37105,3.41309
-9.44145,3.85128
-9.40236,4.04133
-9.36008,4.10632
-9.44955,4.13651
-9.44964,4.08439
-9.42117,4.1505
-9.3686,4.62602
-9.44932,4.96158
-9.41284,5.11858
-9.39668,5.36965
-9.44149,5.62091
-9.38607,5.82921
-9.43864,6.05541
-9.42906,6.49568
-9.3923,6.78578
-9.40072,6.87254
-9.3849,6.96474
-9.37738,7.38023
-9.30204,-10.2303
-9.2554,-8.25074
-9.34295,-8.11351
-9.25024,-7.96007
-9.28211,-8.04563
-9.27282,-7.74788
-9.294,-7.2604
-9.34989,-6.25963
-9.33085,-6.21742
-9.25379,-6.16784
-9.25266,-5.78901
-9.29891,-5.53906
-9.33738,-4.81721
-9.27898,-4.41689
-9.31023,-3.51858
-9.26086,-3.38577
-9.28637,-2.75549
