x,y
-13.1908,2.05496
-13.2282,2.16339
-13.1979,2.44838
-13.2224,2.64774
-13.2489,2.76112
-13.2107,2.77779
-13.2345,3.29277
-13.2072,3.42287
-13.1582,3.75488
-13.1827,4.40118
-13.2223,5.0368
-13.0839,-4.04403
-13.0782,-3.86659
-13.1224,-2.80554
-13.0576,-2.84956
-13.0676,-2.55134
-13.15,-2.52755
-13.1253,-2.28777
-13.0919,-2.21357
-13.0791,-2.06544
-13.0576,-2.05309
-13.0623,-1.517
-13.1429,-1.21981
-13.0702,-0.85963
-13.0803,-0.754296
-13.1235,-0.647856
-13.133,-0.520554
-13.1125,-0.35052
-13.0686,-0.13523
-13.1233,-0.0307421
-13.1223,0.411517
-13.0682,0.722913
-13.0561,1.008
-13.1242,1.70026
-13.141,1.7239
-13.0668,1.91388
-13.0926,2.13816
-13.1497,2.34175
-13.1345,3.2152
-13.1368,3.27855
-13.1128,3.26602
-13.1282,3.86886
-13.1476,4.16364
-13.1329,6.67331
-12.9564,-6.19443
-12.9932,-4.4621
-12.9886,-3.5076
-12.9943,-3.29068
-13.0053,-2.83524
-13.0218,-2.75119
-12.9938,-2.66927
-13.005,-2.72478
-13.0149,-2.67706
-12.9662,-1.9323
-13.0039,-1.77291
-12.9893,-1.8162
-12.9622,-1.52019
-12.9742,-1.47121
-12.9793,-1.36247
-13.0287,-0.959031
-12.9557,-0.949691
-12.9692,-0.589269
-13.0401,-0.642234
-13.026,-0.524063
-13.0112,-0.25367
-12.9653,0.308159
-12.9836,0.406526
-12.9943,0.57654
-13.0322,1.24247
-13.043,1.31854
-13.0019,1.39353
-12.9691,1.59241
-12.9869,2.03759
-12.9779,2.5597
-12.9745,2.92554
-12.9696,3.52207
-12.9983,3.59154
-12.9763,3.90218
-13.0168,3.90351
-13.0116,4.59427
-12.9642,5.66717
-13.0492,6.0367
-13.0231,6.35584
-12.8654,-5.32389
-12.8959,-4.54079
-12.9205,-4.1717
-12.9129,-4.13063
-12.8736,-3.68371
-12.8718,-3.42963
-12.9132,-3.35944
-12.8954,-2.15345
-12.8891,-2.10685
-12.9499,-1.59056
-12.892,-1.20354
-12.9275,-1.22587
-12.9189,-1.19548
-12.9499,-1.10983
-12.8804,-1.04117
-12.8719,-1.02997
-12.8642,-0.454227
-12.9059,-0.532886
-12.8714,-0.47685
-12.8662,-0.464727
-12.9338,-0.338988
-12.9325,0.0295455
-12.9307,0.389864
-12.9483,0.388828
-12.9383,0.724981
-12.8651,0.961532
-12.9487,0.975398
-12.9469,1.23076
-12.9015,1.2685
-12.869,1.28615
-12.9076,1.71805
-12.8812,1.71879
-12.8831,1.91261
-12.8685,1.87879
-12.9464,2.35363
-12.9195,2.71328
-12.8586,2.80925
-12.861,3.13303
-12.8663,3.31572
-12.8721,3.62199
-12.885,3.87116
-12.9102,3.97223
-12.9298,4.13173
-12.9488,4.15133
-12.9475,4.44194
-12.8633,4.91618
-12.944,4.87348
-12.9244,4.96948
-12.8504,5.13952
-12.8837,5.18496
-12.7623,-7.83736
-12.79,-5.50862
-12.7558,-5.40496
-12.7921,-3.19124
-12.7925,-3.09421
-12.7602,-3.04374
-12.8107,-2.78792
-12.7899,-2.72472
-12.8249,-2.42346
-12.8401,-2.27202
-12.7581,-2.20837
-12.7919,-2.20052
-12.7572,-1.9287
-12.7609,-1.62331
-12.8118,-1.49486
-12.8328,-1.29361
-12.8007,-1.14989
-12.8386,-0.996556
-12.786,-0.986041
-12.8494,-1.03284
-12.7711,-0.911672
-12.8412,-0.589396
-12.8443,-0.640145
-12.7601,-0.402577
-12.8201,0.221721
-12.7529,0.179405
-12.819,0.258628
-12.8449,0.606626
-12.7725,0.648952
-12.8,0.77665
-12.7533,0.864043
-12.756,0.979689
-12.7562,1.02723
-12.8443,1.19399
-12.757,1.70977
-12.7517,1.9033
-12.8081,2.20144
-12.7513,2.53835
-12.7672,2.64732
-12.7538,2.59211
-12.7747,3.0545
-12.8299,3.11087
-12.8216,3.72571
-12.7731,3.65039
-12.7909,3.93149
-12.8035,4.18217
-12.816,4.81479
-12.7573,4.84826
-12.8131,5.10143
-12.8065,5.13346
-12.7666,5.50321
-12.7649,5.47254
-12.8133,8.11492
-12.6617,-7.03372
-12.6728,-6.03638
-12.6563,-5.53959
-12.6632,-5.15029
-12.6983,-4.33888
-12.6854,-3.93739
-12.6935,-3.8769
-12.7235,-3.2378
-12.7286,-3.16416
-12.6822,-2.64786
-12.6594,-2.52508
-12.7197,-2.39397
-12.7259,-2.36401
-12.7366,-1.93853
-12.706,-1.8935
-12.7066,-1.89465
-12.7336,-1.89208
-12.7083,-1.34051
-12.6898,-0.831292
-12.7259,-0.831798
-12.7217,-0.678104
-12.7064,0.301568
-12.7137,0.591549
-12.6517,0.808433
-12.7166,1.09213
-12.7183,1.32228
-12.6664,1.36113
-12.6709,1.43441
-12.746,1.66646
-12.7383,1.7588
-12.6618,1.84349
-12.6678,2.04544
-12.7461,2.17112
-12.6731,2.49217
-12.7495,2.67197
-12.6683,2.90454
-12.701,3.23423
-12.6696,3.26875
-12.725,3.61181
-12.6562,3.61535
-12.7399,4.0428
-12.7497,3.98478
-12.7372,4.96979
-12.6997,5.87382
-12.631,-6.56964
-12.6271,-6.44386
-12.6006,-5.38679
-12.6069,-5.13857
-12.6106,-4.89819
-12.6298,-4.91518
-12.6275,-4.74977
-12.5762,-4.29996
-12.6299,-4.18843
-12.6074,-3.91163
-12.5543,-3.7259
-12.6283,-3.41155
-12.6342,-3.14454
-12.6114,-3.0844
-12.5809,-2.71264
-12.5757,-2.3796
-12.5537,-2.37492
-12.6245,-2.31957
-12.5718,-2.26129
-12.5731,-1.89783
-12.6037,-1.78831
-12.6163,-1.62365
-12.6093,-1.60929
-12.5902,-1.47509
-12.5678,-1.41214
-12.5648,-1.378
-12.6479,-1.22534
-12.629,-1.1518
-12.5751,-1.11611
-12.6252,-1.13943
-12.6402,-1.13965
-12.5888,-0.585244
-12.5586,-0.542694
-12.557,-0.492337
-12.5866,-0.428546
-12.5994,-0.0104575
-12.5712,0.0990362
-12.6066,0.235719
-12.5733,0.302689
-12.6487,0.617898
-12.6415,0.658469
-12.5532,0.669287
-12.6083,0.84512
-12.6017,0.914211
-12.6496,1.06918
-12.6498,1.12547
-12.6169,1.60818
-12.6119,1.67468
-12.6442,1.88921
-12.5567,1.90997
-12.6485,1.97693
-12.5525,2.01714
-12.6238,2.53165
-12.6,2.55676
-12.5833,2.57813
-12.6496,3.0396
-12.5898,3.13564
-12.6305,3.22616
-12.5596,3.30335
-12.6499,3.38727
-12.627,3.36589
-12.5587,3.44777
-12.6271,3.48777
-12.5519,3.74813
-12.6049,3.66388
-12.6377,3.74309
-12.5762,3.75313
-12.6267,3.79263
-12.5987,3.99383
-12.6148,4.11728
-12.5673,4.24414
-12.5779,4.22215
-12.6499,4.34065
-12.5896,4.39335
-12.6073,4.53169
-12.5664,5.66287
-12.572,5.99739
-12.6412,6.19919
-12.5914,6.25444
-12.5273,-5.95436
-12.4946,-5.30679
-12.4695,-5.22187
-12.502,-4.85885
-12.5056,-4.00913
-12.4831,-3.84973
-12.4703,-3.68207
-12.5047,-3.69569
-12.5019,-3.59925
-12.5115,-3.38409
-12.5369,-3.43107
-12.47,-3.34571
-12.5391,-3.06619
-12.4651,-2.95662
-12.5053,-2.90535
-12.4961,-2.799
-12.4988,-2.65574
-12.4543,-2.65119
-12.483,-2.43218
-12.5422,-2.19072
-12.4634,-2.06955
-12.5335,-2.05141
-12.5492,-1.99622
-12.5059,-1.69928
-12.5069,-1.59878
-12.5292,-1.53123
-12.5356,-1.53007
-12.5027,-1.28188
-12.5496,-1.24729
-12.5374,-1.02375
-12.4893,-0.660786
-12.5029,-0.647054
-12.5311,0.235796
-12.5192,0.261361
-12.5146,0.422613
-12.5295,0.544842
-12.5032,0.540754
-12.5352,0.888637
-12.4577,1.0348
-12.5498,1.19795
-12.4843,1.56321
-12.4778,1.82203
-12.5385,1.85071
-12.5278,1.88568
-12.5428,2.09319
-12.4696,2.45365
-12.471,2.69353
-12.4555,2.69994
-12.4518,2.68921
-12.4645,2.79302
-12.5008,2.91699
-12.5417,3.02124
-12.4501,2.98437
-12.4607,3.08216
-12.55,3.13585
-12.4937,3.28242
-12.5231,3.40203
-12.5388,3.52877
-12.5371,3.45896
-12.5034,3.60979
-12.4679,3.89398
-12.5484,4.17023
-12.4954,4.53153
-12.5499,4.59038
-12.5448,4.59191
-12.5077,4.78887
-12.5251,4.9412
-12.5296,5.01341
-12.5062,5.14323
-12.5192,5.33881
-12.549,5.25038
-12.4231,-6.54652
-12.3663,-6.16343
-12.3727,-5.97227
-12.3927,-5.76747
-12.4312,-5.4004
-12.3726,-4.82779
-12.4046,-4.56232
-12.3732,-4.49811
-12.3803,-4.23472
-12.3996,-3.82434
-12.395,-3.83083
-12.3779,-3.50136
-12.3978,-3.52836
-12.3877,-3.34895
-12.3787,-3.21814
-12.4214,-3.17843
-12.3637,-2.79264
-12.4374,-2.66778
-12.4398,-2.63013
-12.4102,-2.58567
-12.3818,-1.92425
-12.4484,-1.55891
-12.4129,-1.55744
-12.3639,-1.44711
-12.3666,-1.33001
-12.366,-1.34904
-12.3997,-1.28585
-12.3847,-1.194
-12.4329,-1.13128
-12.4052,-0.914859
-12.3975,-0.829315
-12.4051,-0.428137
-12.3903,-0.0640105
-12.3549,0.0290797
-12.3597,0.0613571
-12.3917,0.132429
-12.4132,0.208085
-12.3919,0.186342
-12.3547,0.49744
-12.4229,0.703731
-12.4252,0.825769
-12.4127,0.838947
-12.3985,1.14784
-12.3672,1.08883
-12.3865,1.17969
-12.4056,1.40224
-12.3772,1.43707
-12.355,1.41303
-12.3872,1.61044
-12.406,1.72289
-12.3742,1.75032
-12.4119,2.08274
-12.3622,2.23534
-12.36,2.16642
-12.3712,2.32865
-12.4276,2.32534
-12.3947,2.41834
-12.4436,2.48469
-12.4349,2.4989
-12.3823,2.51314
-12.4014,2.5529
-12.3717,2.5537
-12.4141,2.72663
-12.3528,2.67042
-12.4149,2.67263
-12.3915,2.67699
-12.4493,2.68078
-12.4355,3.16174
-12.4388,3.29526
-12.3933,3.62477
-12.3653,3.77966
-12.3788,3.76417
-12.3924,3.90728
-12.3971,4.14873
-12.4329,4.37146
-12.3556,4.43251
-12.3847,4.65874
-12.4151,4.88473
-12.3883,4.85041
-12.3974,5.41985
-12.4482,5.62951
-12.3953,5.71181
-12.4296,5.87625
-12.4127,6.42054
-12.3718,6.40849
-12.4464,7.06249
-12.4369,7.90435
-12.3234,-6.92459
-12.3313,-6.62166
-12.2537,-6.24337
-12.2893,-5.65383
-12.3344,-4.65552
-12.3271,-4.72144
-12.286,-4.69518
-12.3399,-4.54052
-12.2765,-4.28392
-12.2782,-4.17122
-12.3355,-3.8614
-12.2968,-3.08449
-12.3498,-3.04985
-12.3187,-2.97135
-12.2997,-2.94912
-12.2629,-2.85857
-12.2935,-2.65038
-12.2985,-2.48187
-12.3436,-1.89305
-12.329,-1.7983
-12.3449,-1.55754
-12.3264,-1.45918
-12.3126,-1.52464
-12.3164,-1.53196
-12.3446,-1.35445
-12.2877,-1.25531
-12.3276,-1.25112
-12.2611,-1.32177
-12.3076,-1.01437
-12.2599,-1.03419
-12.299,-1.0131
-12.2688,-0.922665
-12.2936,-0.857724
-12.289,-0.792522
-12.3135,-0.72866
-12.2864,-0.578163
-12.3234,-0.558152
-12.3442,-0.376727
-12.2599,-0.412493
-12.3122,-0.0701851
-12.2912,-0.0911681
-12.2671,-0.0905291
-12.3065,0.0711473
-12.2881,0.131018
-12.3394,0.18948
-12.279,0.260054
-12.2981,0.640189
-12.336,0.665947
-12.2978,0.961826
-12.278,0.998157
-12.2932,1.04566
-12.3309,1.05182
-12.2772,1.07099
-12.2625,1.07902
-12.2711,1.1155
-12.2569,1.13052
-12.3349,1.09193
-12.3244,1.22732
-12.2548,1.39957
-12.2913,1.53549
-12.3141,1.56115
-12.299,1.5534
-12.3281,2.14467
-12.3453,2.14114
-12.341,2.22734
-12.2854,2.29064
-12.256,2.29667
-12.3403,2.38384
-12.3357,2.46432
-12.3153,2.46765
-12.3333,2.61046
-12.3484,2.76249
-12.3342,3.03992
-12.2522,3.01751
-12.2913,3.08092
-12.3135,3.49691
-12.2695,3.53255
-12.3067,3.72194
-12.3344,3.9191
-12.3305,4.33319
-12.2664,4.25563
-12.346,4.43129
-12.2823,4.40982
-12.2787,4.45697
-12.3039,4.62027
-12.3145,4.65416
-12.2936,4.91898
-12.1853,-7.91221
-12.2225,-6.98893
-12.1965,-6.64682
-12.1728,-6.11357
-12.2392,-5.49923
-12.1881,-5.01965
-12.1731,-4.78107
-12.2391,-4.73124
-12.2376,-4.62226
-12.184,-4.49578
-12.1652,-4.29416
-12.2269,-4.33492
-12.2174,-4.22982
-12.1737,-4.24543
-12.2014,-4.16711
-12.1889,-4.09604
-12.1733,-3.86872
-12.2428,-3.56044
-12.2238,-3.36532
-12.2364,-3.36045
-12.2499,-3.44682
-12.1526,-3.26606
-12.2088,-3.06064
-12.1973,-3.07248
-12.2255,-2.95989
-12.1718,-2.81197
-12.2017,-2.73949
-12.1661,-2.5999
-12.1651,-2.56508
-12.2277,-2.54665
-12.1552,-2.19171
-12.1653,-2.08079
-12.2353,-2.03535
-12.1791,-2.02196
-12.2326,-1.69825
-12.175,-1.68638
-12.2318,-1.70276
-12.1649,-1.71781
-12.1746,-1.60167
-12.1563,-1.62987
-12.2269,-1.62692
-12.2219,-1.5878
-12.1804,-1.54731
-12.2082,-1.41457
-12.1904,-1.39579
-12.2474,-1.36572
-12.214,-1.27334
-12.1821,-1.27427
-12.1799,-1.20032
-12.168,-1.02764
-12.1965,-0.898123
-12.2134,-0.754615
-12.1515,-0.670223
-12.1786,-0.74729
-12.2269,-0.714773
-12.2115,-0.563136
-12.2373,-0.607623
-12.1824,-0.60346
-12.1682,-0.43856
-12.2059,-0.357688
-12.2021,-0.433291
-12.2405,-0.3332
-12.2166,-0.199265
-12.1968,-0.131429
-12.2169,-0.039728
-12.1671,0.205246
-12.1882,0.242145
-12.2053,0.236518
-12.1965,0.227756
-12.1686,0.186365
-12.202,0.336877
-12.1761,0.422299
-12.2282,0.365821
-12.2382,0.487084
-12.2272,0.560864
-12.2499,0.552871
-12.2192,0.557788
-12.1945,0.656212
-12.2447,0.822831
-12.2011,0.778402
-12.2302,0.97988
-12.2128,1.02937
-12.1972,1.06375
-12.2123,1.12428
-12.1938,1.53684
-12.1508,1.70391
-12.1656,1.68802
-12.158,1.69649
-12.1617,2.08315
-12.2236,2.08356
-12.2387,2.15028
-12.1813,2.40447
-12.1797,2.37013
-12.2149,2.75132
-12.2026,2.75377
-12.2477,2.76582
-12.1603,2.9043
-12.2478,2.88604
-12.1839,2.88953
-12.1867,3.00475
-12.2039,3.15456
-12.2131,3.85059
-12.2462,4.05624
-12.2414,4.23801
-12.1642,4.25072
-12.2288,4.28198
-12.1979,4.51046
-12.1901,4.56042
-12.2343,4.62478
-12.1579,4.69434
-12.155,4.7759
-12.2233,4.88414
-12.1843,4.9334
-12.1894,5.06995
-12.1759,5.26835
-12.1954,6.05193
-12.2139,6.68613
-12.2345,7.11884
-12.1544,7.3455
-12.1694,7.45418
-12.1298,-8.3301
-12.1155,-7.0155
-12.1119,-6.85446
-12.1001,-6.58368
-12.1361,-6.25682
-12.0977,-6.11978
-12.1469,-6.10302
-12.0765,-5.42476
-12.1494,-5.18967
-12.0914,-4.9531
-12.0981,-4.41937
-12.0743,-4.16923
-12.0837,-3.9213
-12.1436,-3.75926
-12.1192,-3.61376
-12.0537,-3.10153
-12.0527,-2.77899
-12.0688,-2.75735
-12.0649,-2.78578
-12.1351,-2.74957
-12.1217,-2.63709
-12.07,-2.52189
-12.0713,-2.44034
-12.1467,-2.33725
-12.1464,-2.06661
-12.1164,-2.1057
-12.1413,-2.09063
-12.0927,-1.87684
-12.0684,-1.88374
-12.0786,-1.90563
-12.0649,-1.77923
-12.0707,-1.74194
-12.1333,-1.58357
-12.0679,-1.45261
-12.0535,-1.37612
-12.0722,-1.28052
-12.1382,-1.28127
-12.0815,-1.26495
-12.0557,-1.1736
-12.1242,-1.16098
-12.0548,-1.14427
-12.1285,-1.14495
-12.0539,-1.02072
-12.0988,-0.975405
-12.0897,-0.878677
-12.1496,-0.739359
-12.1038,-0.603772
-12.0847,-0.584652
-12.1186,-0.560787
-12.0755,-0.60453
-12.0525,-0.490578
-12.0581,-0.407591
-12.1004,-0.390624
-12.0579,-0.426116
-12.0795,0.113587
-12.0631,0.143639
-12.1195,0.185067
-12.0845,0.220053
-12.1087,0.359318
-12.0675,0.535805
-12.0623,0.54231
-12.1041,0.55417
-12.0635,0.608686
-12.1262,0.912262
-12.0772,0.942
-12.0742,1.20754
-12.1177,1.22523
-12.0689,1.28386
-12.0916,1.49182
-12.1497,1.85499
-12.127,1.99072
-12.0858,2.15705
-12.0973,2.60432
-12.1497,2.65615
-12.1249,2.67043
-12.1128,2.71401
-12.1493,3.11971
-12.1182,3.2818
-12.1106,3.37767
-12.1461,3.57717
-12.1487,3.8792
-12.1009,4.21812
-12.1499,4.28938
-12.0609,4.60708
-12.0687,4.7313
-12.1241,4.80075
-12.148,4.94948
-12.1367,4.98612
-12.066,5.02316
-12.0846,5.34791
-12.0754,5.31537
-12.102,5.29796
-12.1127,5.2763
-12.1331,5.32588
-12.1163,5.63832
-12.0596,5.60685
-12.1194,6.44599
-12.095,7.22985
-12.0384,-7.14948
-12.0383,-6.58666
-11.9868,-6.1482
-11.952,-5.63382
-11.9774,-5.1326
-12.0423,-5.00157
-12.0228,-4.2028
-11.9579,-4.10873
-11.9755,-3.93956
-11.9597,-3.79844
-12.0015,-3.7382
-11.9757,-3.5594
-11.9881,-3.3875
-12.0465,-3.37162
-11.955,-3.39045
-11.9797,-3.24444
-11.951,-3.07763
-12.0377,-3.07604
-12.0348,-3.10025
-12.0008,-2.93079
-12.0202,-2.89413
-11.9602,-2.75625
-11.9893,-2.83673
-12.0313,-2.76357
-12.025,-2.62664
-12.0454,-2.49284
-11.9546,-2.22732
-12.0119,-2.19681
-12.0406,-2.04056
-11.9931,-2.03768
-11.9825,-1.93598
-12.03,-1.76542
-12.0338,-1.84255
-11.9662,-1.6559
-12.0317,-1.71677
-11.986,-1.6189
-11.9613,-1.55304
-11.986,-1.57543
-11.9931,-1.45261
-12.027,-1.49234
-11.9714,-1.39417
-11.9927,-1.38661
-11.9599,-1.25994
-11.9743,-1.32572
-12.0141,-1.29425
-11.9967,-1.21831
-12.0476,-1.08401
-12.0134,-0.813387
-11.9752,-0.707385
-12.0452,-0.626342
-11.9705,-0.577832
-12.012,-0.649188
-11.9617,-0.519275
-12.0243,-0.509453
-12.0138,-0.525704
-12.0223,-0.436296
-11.9731,-0.378514
-12.0387,-0.303765
-12.0397,0.138654
-12.034,0.219611
-12.0462,0.333741
-12.0085,0.841297
-12.0021,0.790347
-12.0012,0.902754
-12.0405,0.93131
-11.9704,0.862222
-12.0481,1.02456
-12.0081,0.96327
-12.0433,1.03491
-11.9684,1.1579
-12.0315,1.30309
-12.0233,1.27668
-11.9941,1.52039
-11.9536,1.61136
-12.01,1.68388
-12.0112,1.72665
-11.9837,1.67091
-11.9748,1.75495
-12.0277,2.02555
-11.963,2.02837
-12.0253,2.02959
-11.9562,2.17316
-11.9743,2.24523
-11.9967,2.17318
-11.9812,2.26812
-11.987,2.36545
-11.9839,2.40379
-12.0098,2.4185
-12.0339,2.46356
-12.0028,2.50187
-12.0317,2.73475
-12.012,2.71878
-12.0057,2.98452
-11.9885,3.1181
-11.9682,3.2362
-11.9552,3.30116
-11.9779,3.33135
-11.9899,3.32362
-12.0231,3.64515
-12.0199,3.71684
-11.9943,3.65933
-12.0168,3.9381
-11.9578,3.91808
-11.9531,4.06894
-12.0345,4.25866
-11.9848,4.39285
-11.9849,4.39685
-11.9997,4.54674
-12.0486,4.74718
-12.0264,5.04065
-11.9814,5.06467
-12.0054,5.08864
-12.0436,5.57658
-11.9753,5.6705
-11.9562,5.71799
-11.9546,5.83784
-11.997,5.87772
-12.027,6.23826
-12.0455,6.63588
-11.9658,6.84663
-11.9051,-6.88439
-11.9443,-6.46714
-11.9343,-5.47772
-11.9306,-5.0751
-11.8912,-5.10716
-11.89,-4.99801
-11.8725,-4.40447
-11.8839,-4.29724
-11.8675,-4.32214
-11.9496,-4.21027
-11.9005,-4.20048
-11.892,-3.99586
-11.9123,-3.93374
-11.8944,-3.55668
-11.9235,-3.50338
-11.8965,-3.42618
-11.9198,-3.13579
-11.8526,-3.05854
-11.857,-3.02164
-11.9108,-2.97796
-11.8631,-2.84653
-11.9258,-2.75351
-11.9182,-2.80644
-11.8972,-2.83536
-11.9437,-2.75381
-11.895,-2.68256
-11.8817,-2.64485
-11.8891,-2.49111
-11.9497,-2.50508
-11.9249,-2.3977
-11.917,-2.28351
-11.9008,-2.19056
-11.8735,-2.07858
-11.8847,-2.03576
-11.8885,-2.04481
-11.9282,-1.60496
-11.8685,-1.46183
-11.8532,-1.4103
-11.95,-1.36256
-11.8684,-1.35817
-11.9074,-1.36714
-11.9328,-1.30111
-11.9432,-1.22661
-11.9498,-1.1891
-11.9332,-1.21343
-11.9207,-1.1229
-11.8509,-1.09308
-11.9363,-1.0192
-11.9492,-1.04756
-11.9272,-0.881607
-11.8868,-0.946522
-11.944,-0.825987
-11.8644,-0.687204
-11.9477,-0.714047
-11.9251,-0.637319
-11.945,-0.637136
-11.871,-0.630255
-11.9402,-0.561969
-11.867,-0.459632
-11.9207,-0.487126
-11.8792,-0.39601
-11.9096,-0.420948
-11.9276,-0.408742
-11.8987,-0.402185
-11.8768,-0.0607234
-11.911,0.0901429
-11.9427,0.231293
-11.9497,0.274383
-11.9249,0.334226
-11.9371,0.398437
-11.937,0.465532
-11.9139,0.542036
-11.8829,0.742753
-11.94,0.820769
-11.9062,1.00111
-11.9465,1.20217
-11.9271,1.17635
-11.9479,1.27018
-11.8648,1.42507
-11.9474,1.58036
-11.9365,1.75195
-11.9113,1.78874
-11.8952,1.88648
-11.9318,1.89142
-11.946,1.93193
-11.8713,1.98314
-11.8921,2.09971
-11.9281,2.07786
-11.9379,2.07264
-11.9286,2.24221
-11.9398,2.18918
-11.9215,2.16778
-11.9277,2.21402
-11.8928,2.18553
-11.9362,2.23791
-11.9089,2.2764
-11.9408,2.25255
-11.854,2.52494
-11.8991,2.55995
-11.9471,2.82281
-11.8843,3.17413
-11.9,3.30001
-11.8568,3.32115
-11.9262,3.38745
-11.9094,3.39144
-11.9148,3.47877
-11.9496,3.63766
-11.879,3.57918
-11.8727,3.56099
-11.8517,3.68676
-11.8718,3.83892
-11.8953,3.90473
-11.8763,4.28382
-11.9116,4.30184
-11.9465,4.42563
-11.9167,4.71246
-11.877,4.71758
-11.9068,4.91352
-11.9098,4.98976
-11.865,5.13334
-11.9279,5.11073
-11.8981,5.17385
-11.8608,5.21512
-11.8664,5.53469
-11.8817,5.68899
-11.8984,6.16957
-11.8737,6.15964
-11.855,6.32895
-11.8903,6.39414
-11.9111,6.71359
-11.8687,6.92548
-11.9426,6.98079
-11.9404,8.2236
-11.773,-6.60583
-11.8341,-5.07153
-11.7655,-5.06545
-11.7745,-4.96037
-11.8498,-4.78378
-11.8499,-4.49228
-11.7792,-4.51458
-11.8482,-4.14122
-11.8287,-3.70821
-11.8007,-3.51488
-11.76,-3.45598
-11.831,-3.4957
-11.7611,-3.49287
-11.7664,-3.40983
-11.8393,-3.42359
-11.7615,-3.39483
-11.8461,-3.37706
-11.7741,-3.31183
-11.8209,-3.2776
-11.8369,-3.17012
-11.8202,-3.06982
-11.8353,-3.02847
-11.8408,-2.99012
-11.7641,-3.02569
-11.7756,-2.93912
-11.7882,-2.9394
-11.8235,-2.90084
-11.8145,-2.94365
-11.8323,-2.79968
-11.7517,-2.70304
-11.7945,-2.69391
-11.7688,-2.69176
-11.7701,-2.6034
