x,y
-8.30623,6.15252
-8.34977,7.15466
-8.32368,10.212
-8.16672,-9.18279
-8.15351,4.78043
-8.17289,5.16024
-8.22038,7.64098
-8.14133,-7.79847
-8.06607,-7.725
-8.06533,-7.08637
-8.0986,-5.6713
-8.09605,3.28031
-8.08345,3.36031
-7.95809,-8.41272
-8.04241,-7.64738
-8.03322,-7.36197
-7.9704,-4.64381
-8.02997,-4.5444
-8.04371,-4.45651
-8.01082,-4.40131
-8.00295,-4.44095
-7.97096,2.91903
-8.00463,3.90682
-7.96895,4.86903
-8.03941,4.96001
-8.01778,5.13015
-8.02858,7.5094
-8.01688,9.10359
-8.0412,10.0638
-7.89318,-7.44227
-7.92959,1.76739
-7.87113,2.75988
-7.88416,3.40811
-7.92342,3.90362
-7.90148,4.25204
-7.85278,4.32933
-7.94428,4.65572
-7.89384,5.61811
-7.85971,6.01728
-7.91209,8.63621
-7.90498,9.9113
-7.85025,9.97742
-7.79357,-10.1713
-7.83235,-9.05702
-7.84707,-7.48713
-7.77159,-7.34793
-7.76659,-6.68793
-7.79679,-2.32114
-7.76388,-2.18986
-7.8461,3.85153
-7.76301,4.10678
-7.82586,5.75356
-7.76498,6.21521
-7.78709,7.40822
-7.83074,7.4649
-7.67743,-8.89926
-7.68894,-7.93655
-7.67387,-6.81877
-7.72309,4.20944
-7.66935,4.26046
-7.74258,4.67232
-7.72448,5.13142
-7.71702,7.66415
-7.63099,-8.78095
-7.56724,-8.24958
-7.6376,-5.73243
-7.61466,-5.70242
-7.64625,-3.03369
-7.57274,7.00407
-7.58813,7.81716
-7.56424,10.7931
-7.51729,-9.39263
-7.53934,-6.84517
-7.5238,-6.27819
-7.54895,-5.6969
-7.47364,-3.29683
-7.54298,-3.16286
-7.47777,3.46438
-7.53471,3.77553
-7.5298,4.49523
-7.45637,4.57785
-7.45669,7.28256
-7.50563,9.82492
-7.50398,10.5131
-7.42425,-10.4568
-7.39181,-7.99881
-7.41341,-6.70289
-7.40506,-6.13253
-7.38213,-5.22286
-7.4386,-4.56824
-7.42635,-3.32332
-7.3794,3.54659
-7.4208,3.48085
-7.38063,3.56395
-7.36257,5.83743
-7.43113,9.23555
-7.43887,9.48713
-7.43795,9.65027
-7.43719,9.77783
-7.38612,10.3061
-7.33417,-10.4104
-7.33655,-7.95794
-7.34021,-6.60759
-7.2626,-4.64781
-7.32586,-3.35966
-7.30727,5.31026
-7.31707,6.94293
-7.30244,6.86008
-7.34607,6.92035
-7.33872,8.37542
-7.15669,-11.1286
-7.23573,-8.65147
-7.23118,-7.44317
-7.22224,-5.53032
-7.1595,-5.26192
-7.23029,-4.28135
-7.23083,2.36094
-7.17631,3.91932
-7.24819,4.51369
-7.17721,4.5998
-7.21344,6.36485
-7.18293,6.99842
-7.15771,7.88855
-7.07348,-6.37361
-7.12189,-5.55071
-7.06628,-5.26285
-7.08872,-4.27612
-7.13041,-2.61291
-7.13753,2.44696
-7.12045,5.85002
-7.13551,7.67282
-7.0404,-10.0714
-6.9736,-8.93876
-6.99996,-5.89014
-7.00982,-5.545
-6.999,-4.40319
-6.98596,4.10321
-6.99583,5.8095
-7.01051,8.25999
-7.01489,8.33205
-6.89322,-7.3409
-6.88982,-7.16195
-6.87762,-6.89067
-6.92433,-6.36178
-6.89639,-5.04411
-6.86177,-4.75051
-6.85874,4.16655
-6.90162,7.91264
-6.92588,8.2384
-6.85606,9.14762
-6.87833,11.0144
-6.85078,11.4038
-6.76608,-8.81994
-6.78132,-8.57919
-6.80067,-8.04661
-6.78876,-7.17096
-6.82884,3.68143
-6.81023,4.35426
-6.80508,4.90358
-6.80953,5.18919
-6.80597,6.92939
-6.81068,7.37099
-6.81146,8.12242
-6.84983,8.09662
-6.8013,9.27246
-6.75897,10.4951
-6.74703,-9.62804
-6.74143,-7.91344
-6.69114,-6.32768
-6.72634,-4.75
-6.74331,-3.40604
-6.74744,5.3392
-6.70321,6.47174
-6.69311,6.70241
-6.6538,6.85943
-6.70756,7.68466
-6.65095,8.03109
-6.73271,10.4955
-6.56348,-7.83562
-6.58954,-7.56889
-6.62849,5.08133
-6.55397,6.5637
-6.64503,7.97284
-6.62545,12.0171
-6.5085,-9.46579
-6.4952,-7.89929
-6.4986,-7.56022
-6.46839,-7.61917
-6.47729,5.50868
-6.49859,5.89884
-6.54963,6.96743
-6.52719,8.00151
-6.51551,8.06433
-6.52006,9.02893
-6.50629,8.98442
-6.47316,9.30165
-6.53595,9.41284
-6.4173,-10.5918
-6.37478,-9.41949
-6.35391,-4.48712
-6.35777,6.29176
-6.40308,7.13942
-6.39175,8.37692
-6.39019,8.82083
-6.42554,11.9174
-6.34985,-7.89409
-6.27575,-7.35343
-6.30811,-6.06924
-6.34701,-4.69949
-6.29621,-4.20228
-6.31936,8.7567
-6.27003,10.0204
-6.17833,-7.41369
-6.24492,-6.73786
-6.22434,-4.59612
-6.17999,-3.97009
-6.24998,7.31311
-6.16453,7.44651
-6.21401,8.15827
-6.24705,8.54491
-6.15903,8.60356
-6.24808,8.97014
-6.22162,10.9786
-6.13855,-8.43627
-6.14576,8.25463
-6.05715,8.34957
-6.13164,9.07648
-6.05808,9.62814
-6.00761,-10.6431
-6.04092,-10.1894
-6.02719,-10.1791
-5.9924,-9.93658
-5.99892,-8.56991
-5.97001,-6.49518
-5.97811,-5.86683
-6.04953,-4.64463
-6.00696,7.4951
-6.01267,8.21026
-6.00921,8.38528
-6.01381,8.46619
-5.85096,-10.1448
-5.93753,-9.49981
-5.92241,-8.34488
-5.92596,-4.434
-5.94791,6.40627
-5.9352,7.047
-5.94958,7.52683
-5.85315,7.78
-5.93983,7.95683
-5.91063,9.20086
-5.89974,9.4445
-5.90739,9.47132
-5.92454,10.753
-5.77365,-10.0009
-5.7877,-9.58289
-5.75448,-8.81083
-5.80623,-5.12673
-5.80806,-4.78195
-5.76687,-4.83398
-5.84997,6.36158
-5.84959,6.47509
-5.77052,9.76882
-5.81793,10.1681
-5.65511,6.31571
-5.65461,8.4317
-5.6533,8.42899
-5.62243,-9.03286
-5.6282,-8.91388
-5.64234,-8.54218
-5.59751,-8.41762
-5.57369,-6.31916
-5.63943,3.11632
-5.59404,6.29381
-5.62565,6.28775
-5.45148,-9.43931
-5.45603,-9.22911
-5.50013,-8.57793
-5.47426,-4.73073
-5.50423,7.8624
-5.45434,8.46315
-5.45082,10.1295
-5.48307,11.431
-5.49548,12.989
-5.44948,-11.6508
-5.35352,-11.2157
-5.42592,-9.08221
-5.40305,-7.07188
-5.44951,-6.18712
-5.40581,7.44087
-5.3592,8.37018
-5.37109,8.44036
-5.43054,8.3943
-5.37988,8.4698
-5.43055,10.8061
-5.36497,12.4607
-5.27111,-10.594
-5.31718,-8.66973
-5.26091,6.22416
-5.26508,7.82193
-5.28128,7.98798
-5.29029,8.07397
-5.25286,8.78688
-5.30595,9.68535
-5.33808,10.4459
-5.3068,10.6932
-5.19814,-8.81795
-5.20745,-8.18978
-5.24001,8.03237
-5.12633,-10.5001
-5.1498,7.24117
-5.11398,8.18663
-5.13066,8.41791
-5.14967,8.78494
-5.12622,9.32602
-4.97298,-12.1796
-4.96944,-10.9577
-4.97594,-10.8843
-5.02531,-9.7878
-4.96435,-8.76177
-4.9556,-6.71844
-5.0248,7.20322
-4.9527,7.54557
-5.00809,7.98231
-4.97028,8.5285
-5.03613,8.54193
-4.8508,-11.2966
-4.91557,-9.80556
-4.922,10.1181
-4.77012,-10.124
-4.84059,-9.01892
-4.8255,-7.64025
-4.83219,6.06781
-4.78152,7.36683
-4.79028,8.43435
-4.82917,8.37804
-4.8415,8.86346
-4.77723,8.97413
-4.76946,9.28116
-4.71673,-11.1153
-4.71594,-10.5767
-4.68295,-9.43813
-4.73227,-8.16757
-4.72683,-6.98221
-4.73253,7.58119
-4.72606,7.61943
-4.7244,8.39907
-4.68644,10.0002
-4.62047,-8.66379
-4.59971,-7.6583
-4.63581,5.84707
-4.56111,7.82439
-4.6014,8.2061
-4.60245,11.921
-4.47837,-11.2495
-4.53187,-11.092
-4.45722,-9.4323
-4.48261,-8.89358
-4.5232,-8.84972
-4.48468,-8.7253
-4.48277,7.54208
-4.53154,7.88593
-4.45327,8.72722
-4.46605,9.45589
-4.45119,10.1541
-4.40398,-12.5738
-4.44591,-11.0299
-4.36984,-8.56984
-4.38819,-8.60877
-4.37036,-6.3537
-4.42035,-6.25092
-4.41186,5.1609
-4.39743,8.45014
-4.41812,8.78688
-4.44944,9.13537
-4.44437,10.8984
-4.3687,10.9999
-4.41846,11.2422
-4.30341,-11.3976
-4.26076,-9.80746
-4.28118,6.03832
-4.30516,8.48551
-4.28759,9.73038
-4.29406,10.3078
-4.1562,-8.2354
-4.18647,-8.0147
-4.15833,7.42491
-4.10998,-11.4562
-4.06837,-11.014
-4.07843,-10.9863
-4.07654,-10.1013
-4.09942,-6.42444
-4.07189,7.18578
-4.05191,9.91475
-4.03935,-8.99008
-3.97161,-8.45548
-4.04047,-8.20697
-3.98332,8.87121
-3.99788,9.44035
-3.86463,-11.6923
-3.86566,-11.5225
-3.94253,-9.99764
-3.9192,-9.86712
-3.94981,-8.70205
-3.93794,8.49404
-3.86088,9.75085
-3.90133,9.93829
-3.87264,11.804
-3.84962,-9.29747
-3.75091,-9.05091
-3.82638,10.6987
-3.83142,11.0686
-3.84609,11.3989
-3.84446,11.5932
-3.74966,-9.66429
-3.74719,-6.34051
-3.72924,7.91634
-3.74283,7.89046
-3.62008,-11.779
-3.55496,-11.6166
-3.63219,-10.0476
-3.64106,-9.50684
-3.64077,-9.10624
-3.58712,10.5194
-3.62284,10.616
-3.59352,10.7675
-3.53725,-10.4389
-3.49617,-10.3425
-3.51741,-9.6964
-3.49475,7.47855
-3.48259,10.9788
-3.53288,11.2476
-3.51932,11.5459
-3.41531,-10.2508
-3.4211,-7.7489
-3.37163,6.7022
-3.35157,7.97057
-3.36283,9.1671
-3.39431,11.4874
-3.31527,-11.488
-3.27938,-9.47938
-3.34035,-9.2033
-3.27767,-9.19735
-3.27933,-8.13114
-3.33426,9.90552
-3.25664,10.3697
-3.18837,-12.4646
-3.16295,-10.8922
-3.23825,-10.4461
-3.23286,-9.75413
-3.1502,-7.68959
-3.20859,10.2408
-3.13158,-10.5706
-3.13524,-10.3275
-3.05423,-8.21234
-3.13445,-7.42112
-3.05236,7.50136
-3.13745,8.40916
-3.06771,10.4357
-2.97675,-10.7416
-2.96872,-10.2962
-3.00197,-7.96522
-2.96934,-8.01776
-3.03232,-7.73693
-2.97146,9.48798
-2.97412,10.0179
-3.01712,10.3348
-3.04987,11.4432
-3.01788,11.6213
-2.98202,11.6967
-2.93413,-8.36717
-2.91314,-8.1709
-2.85566,6.98026
-2.94932,7.69758
-2.763,-10.7892
-2.81752,-8.9011
-2.80458,-8.63853
-2.79775,-7.72183
-2.83418,8.64552
-2.79003,8.74649
-2.78815,12.2088
-2.84873,13.0358
-2.68226,-11.1363
-2.72962,-9.66776
-2.74257,-9.0637
-2.66801,8.72635
-2.74651,9.50982
-2.67385,12.4848
-2.55916,-12.0746
-2.63705,-11.7835
-2.60015,-10.3078
-2.63583,-10.3161
-2.56373,-9.25256
-2.58968,9.44015
-2.64171,9.44464
-2.58053,14.112
-2.526,-9.5523
-2.45415,-9.1908
-2.48696,-8.65581
-2.46934,-8.61055
-2.48714,9.44151
-2.52173,11.4878
-2.48691,13.9113
-2.42069,-10.3214
-2.36417,-9.80507
-2.40851,-8.43625
-2.39139,9.43813
-2.42561,12.2838
-2.26568,-10.2978
-2.30216,-9.62376
-2.34812,-8.53594
-2.27516,-7.16104
-2.28531,8.64039
-2.30089,9.09834
-2.31916,9.27802
-2.24345,-13.0153
-2.15593,-8.90327
-2.21527,-6.95995
-2.10729,-9.235
-2.08244,-8.54926
-2.07864,10.4439
-2.0588,10.9105
-2.1478,12.4407
-2.04738,8.50712
-2.01928,12.5684
-2.04169,13.22
-1.94982,-12.5885
-1.86234,-11.4277
-1.93952,-10.5903
-1.86309,-9.1182
-1.89397,8.72146
-1.84669,-13.7676
-1.75519,-11.0538
-1.76366,-8.9576
-1.81597,8.91257
-1.82146,9.44093
-1.83088,11.0076
-1.69302,-10.2298
-1.73992,-10.1953
-1.65322,-9.55896
-1.6965,-8.5932
-1.73833,8.71077
-1.66634,9.82431
-1.73493,9.80992
-1.68927,11.1802
-1.66726,12.3333
-1.55791,7.75581
-1.59146,10.5343
-1.50559,-11.9364
-1.52634,7.55158
-1.50689,8.60174
-1.4978,9.54126
-1.49914,11.8271
-1.37774,-10.2533
-1.42819,-8.40771
-1.44755,-8.31449
-1.37844,8.43172
-1.37574,8.48385
-1.41596,8.71712
-1.26944,-7.97132
-1.34998,7.55308
-1.29824,9.0675
-1.28952,9.19272
-1.30601,11.1375
-1.17285,-9.67285
-1.1617,-9.54831
-1.18813,-8.285
-1.24877,-8.00505
-1.16583,8.58313
-1.14297,-8.99773
-1.14868,8.88864
-1.06089,9.63937
-1.12609,10.4606
-1.14408,10.5746
-1.08291,12.044
-1.0858,12.3743
-1.14984,12.49
-0.95101,8.88253
-1.02402,8.98874
-1.01712,8.97397
-0.96174,9.59642
-0.95131,9.65262
-0.856501,-12.8252
-0.918286,8.52364
-0.810558,-14.4567
-0.761594,-12.1055
-0.801318,-12.1013
-0.836301,-10.1392
-0.809837,-9.0775
-0.783663,11.0321
-0.78982,11.4771
-0.780286,11.8154
-0.765279,12.6108
-0.746008,-11.7575
-0.734327,8.76924
-0.737384,8.96284
-0.552736,-7.63275
-0.635319,10.0798
-0.6194,10.5798
-0.64097,11.5273
-0.649318,11.9381
-0.506556,-13.5862
-0.521838,-9.82351
-0.535029,9.82845
-0.548233,10.9891
-0.48186,11.5577
-0.390476,7.94781
-0.378984,10.1272
-0.368753,11.8799
-0.294415,-10.9468
-0.331394,-10.7629
-0.318806,-10.5923
-0.286026,10.7052
-0.324137,10.7148
-0.300726,10.7693
-0.326786,10.8609
-0.195948,-10.8271
-0.166031,-9.85252
-0.192115,-9.86836
-0.0873828,-11.5169
-0.0739967,-10.6371
-0.119715,-9.94156
-0.0995036,9.15626
-0.0575189,9.29022
-0.108081,10.4443
-0.0716971,10.7813
-0.0567782,11.6614
0.0372086,-11.0327
0.123356,-6.18671
0.0941065,9.12472
0.11465,10.3678
0.103693,10.4651
0.117953,10.6658
0.238597,-11.8139
0.235195,-11.4539
0.17575,11.2147
0.150094,12.5975
0.257939,-9.3561
0.281913,-9.15345
0.278223,-8.64283
0.350519,-12.9306
0.429177,-10.5773
0.437075,-9.57657
0.363258,-9.59658
0.416868,-9.34054
0.416937,-8.92983
0.43925,8.18511
0.357312,10.0344
0.374662,10.6685
0.430951,11.3216
0.386787,12.9972
0.540648,-9.47925
0.450437,-9.12005
0.538474,8.04754
0.472184,9.62631
0.514633,12.3992
0.570528,-9.49894
0.646656,8.35549
0.585849,9.78461
0.687185,-13.4868
0.651918,-12.2806
0.676253,-11.6054
0.654558,-11.2873
0.664082,-11.1648
0.723834,-10.5276
0.738503,8.53169
0.658711,9.93209
0.708324,11.6668
0.772848,-10.9174
0.819426,-10.3199
0.837058,-9.49328
0.75852,-9.09599
0.804109,8.66587
0.855292,-10.1276
0.875811,8.63709
0.944253,9.8678
0.863366,10.2617
0.974896,-11.3465
1.04472,-10.9166
0.954951,8.60608
0.982354,9.67601
1.10226,-11.465
1.06217,-10.9155
1.1423,-9.91792
1.10601,-8.9456
1.10832,-8.72905
1.11951,9.93393
1.15419,-12.7835
1.2129,-10.044
1.19092,-9.63718
1.17876,9.62252
1.31492,-13.005
1.26644,-12.1651
1.28167,-10.4874
1.29451,-7.82752
1.30889,13.7049
1.36297,-10.9402
1.43421,-9.68418
1.3865,10.4799
1.40252,11.4961
1.42528,12.5083
1.4176,12.9995
1.52607,-11.6995
1.46659,-9.55495
1.53873,-9.55194
1.64527,-9.02604
1.56724,10.6335
1.56313,13.0325
1.70764,-8.48771
1.71144,9.83488
1.7257,12.8
1.75016,-10.7004
1.80625,-10.0436
1.91544,-9.96257
1.94668,-9.59862
1.91343,-9.21184
1.85,11.2237
1.92568,12.1257
1.9819,-9.34967
2.04499,-9.24942
1.98033,-8.91171
1.96449,-8.27952
2.04426,-8.08652
1.95026,12.6267
2.09079,-9.35641
2.10743,11.8025
2.22691,-11.7107
2.15382,-10.1305
2.22792,-10.0464
2.17639,-9.80243
2.19531,11.2641
2.33672,-11.2002
2.25759,-10.679
2.26026,-10.545
2.2966,-10.0898
2.33945,-9.14304
2.30759,-9.00816
2.34171,9.31467
2.31947,10.037
2.34527,11.1025
2.41316,-11.3831
2.36608,-10.7391
2.37886,-10.1249
2.39538,-9.72966
2.39915,-8.11589
2.44208,8.34531
2.38924,9.20531
2.45994,-9.10204
2.54782,8.19298
2.45012,8.32814
2.52905,13.4792
2.64212,-12.5338
2.56786,-8.04161
2.61577,8.56154
2.66662,-12.8254
2.7426,-10.9632
2.67788,-10.2861
2.69499,-7.94817
2.67455,-7.85758
2.70347,7.49456
2.6967,10.1297
2.83262,-12.9236
2.81914,-11.4008
2.76793,-10.9017
2.75959,-9.96715
2.81509,-9.39867
2.78249,-6.51602
2.79853,6.68259
2.78223,9.93965
2.82478,10.0527
2.77367,10.8045
2.7818,12.0862
2.89317,-11.3658
2.89212,-11.2335
2.94459,-9.85032
2.92875,-9.63599
2.85254,-9.64337
2.96089,-12.3675
2.96465,-11.507
3.00462,-8.57587
3.02593,-8.52884
2.99513,6.05217
3.02423,9.36014
2.96393,10.0767
2.96819,10.6167
3.11048,-11.0985
3.06082,-10.0873
3.12802,7.49219
3.14051,8.02231
3.06299,8.2103
3.12863,11.2155
3.19836,10.1783
3.163,12.1718
3.24763,12.3026
3.25042,-12.1196
3.32935,-11.2117
3.30454,-8.99174
3.28442,7.97177
3.25394,8.51438
3.27092,9.61303
3.31965,10.9935
3.40779,-12.0941
3.40406,-7.10328
3.35669,-6.99124
3.35818,7.75818
3.42171,8.23123
3.39973,10.0879
3.37571,10.8436
3.50548,-13.7176
3.50802,-8.79448
3.47209,10.146
3.59839,-11.7641
3.56432,-10.7534
3.55236,-9.32187
3.59218,-8.18043
3.5696,-8.07512
3.61085,-7.85371
3.56906,-7.73698
3.62102,-7.05981
3.60693,8.08083
3.60099,8.5105
3.60614,8.5238
3.72878,-7.04768
3.65458,9.02595
3.6613,9.61006
3.68582,11.5219
3.77394,-7.04212
3.76626,7.48108
3.83779,10.2438
3.84207,11.4956
3.94753,-11.1978
3.86772,-10.2239
3.94578,7.19368
3.91808,7.41808
3.91376,7.45099
3.93319,7.79151
3.85606,8.68036
3.93989,9.06947
3.93295,10.0485
3.92189,12.647
3.99834,-11.7808
4.00722,-9.08256
4.01834,-8.77941
4.03123,-7.58453
3.95157,-6.57231
4.00386,7.38493
4.03551,8.45574
3.95935,10.3393
4.11455,-8.24898
4.09045,-7.39704
4.09831,8.77406
4.07409,11.5802
4.14658,11.7959
4.11083,13.7661
4.15689,-10.7165
4.15619,-10.3592
4.15634,-10.3354
4.2261,-10.0942
4.15688,-9.95999
4.23984,-9.84196
4.21042,-8.64015
4.17752,10.6883
4.15054,10.8764
4.15237,11.343
4.15061,11.6408
4.18697,12.1345
4.21017,12.3857
4.19944,12.9599
4.27057,-13.1475
4.27948,-12.2028
4.26197,-10.0871
4.28261,-8.8864
4.25985,-8.61465
4.26547,-7.9822
4.26799,-7.66575
4.33509,-7.52534
4.25292,6.69993
4.26211,8.42354
4.31709,8.64441
4.27958,11.158
4.41273,-8.05477
4.38524,-7.8498
4.41725,7.41012
4.37907,8.44623
4.37891,8.53192
4.3505,8.53169
4.51384,-7.14473
4.47115,9.38518
4.52789,10.065
4.57634,-12.1954
4.61286,-10.2958
4.5887,-10.0982
4.55712,-8.37277
4.64665,-8.33049
4.55509,-8.34658
4.5687,-8.16594
4.59993,-7.53518
4.63662,7.41425
4.55898,8.39411
4.6145,8.46903
4.55946,10.2154
4.58754,10.4038
4.65848,-9.986
4.71139,-9.4662
4.68456,-8.02493
4.69513,7.11781
4.83117,-10.3965
4.84063,-9.10403
4.8477,7.26091
